application_id,challenge_id,startup_id,ground_truth_technology_fit,ground_truth_problem_fit,ground_truth_sector_fit,ground_truth_experience_fit,ground_truth_team_fit,ground_truth_scalability_fit,ground_truth_revenue_fit,ground_truth_location_fit,ground_truth_eligibility,ground_truth_overall_quality
c3d5df2b-2c67-4a77-a736-e008708858c9,600c64a8-0925-4dcf-a823-85629ecf3ba1,9c23402e-6bd3-41d5-8ef2-88d7dfbc8202,0.0,-1.4,19,100,90,100,91.0,100,False,60.17
d0ef17eb-7621-4e6e-9688-d00e3b526a4a,785d8c39-f63d-4e16-afaf-b4669da59ed7,6b2394b6-b3cd-4460-8c23-cccf419646ba,33.33,34.4,11,100,90,100,100,100,True,76.98
f7441106-d854-4eba-aa0f-b538b760ed01,b365bb8d-2f29-40fd-ba99-3bc53c5da8a3,8d7cffff-ca8b-4f14-851d-9c11fa12f5fc,100,65.6,14,60,70,30,100,100,False,72.02
8b71c6c2-4851-4e66-b1b1-676ee2485450,b9f04e83-3bb9-41f6-997a-3d6f215e51ef,c7438f93-cb0a-4596-b6c4-d1edf10ad1e5,0.0,1.4,1,100,70,100,100,100,False,37.38
33a2ea87-98b9-4c27-9999-fac3c58c784c,af6464d4-e6e9-471d-9c3b-af40fced71c8,563b0617-87e3-4d41-80bd-a5de51f6e8c4,50.0,34.8,12,100,70,30,100,100,True,56.66
453d824e-116e-486b-8f87-2efbd306aa6f,c12acd50-273c-4856-b50f-15ad96406571,0b61fbdd-6e6a-451f-a1a5-1ba4e1b0c874,0.0,11.0,5,100,90,100,100,40,False,38.7
8f532d94-53d7-4b3a-976d-00b10c2b424b,4ab31420-afd4-45f3-8e51-cb6bf48ca125,4a46ed35-2f66-4cd9-81da-91fba06bea7e,0.0,11.2,18,100,90,60,100,100,False,41.04
b3a4899b-6985-4efa-a912-76a8ee2ef584,e528eb83-f214-4ffd-8fdd-d075a3c70218,e47a2172-0af6-4029-abc3-bca875b1315f,33.33,26.2,13,100,50,30,0.0,100,True,63.04
5f0a67d4-2cba-4943-888f-9a54ea62c851,a3a55dc2-47e8-44fe-a06a-604dd049b2cd,9f5e1dfa-14c2-490d-8572-6a39121253e8,0.0,17.2,18,20,90,60,100,100,False,30.24
279a3aa7-b241-4ec5-99d1-c77519e8e833,74c6741e-4b17-44b6-bae9-1e967acb7ef7,f76e4380-b087-418a-92f4-f49e01759b49,0.0,4.8,17,100,90,30,100,100,False,38.16
0b35fdfc-a0e1-44dd-8eb0-25c07e92e168,e7f45d2f-34cb-419a-8270-bf960d8fe50a,d3a6102e-af08-4333-831e-979f86fc7982,10.0,37.2,13,100,90,60,100,40,True,37.74
749806ce-0888-4e9b-8e12-a4ade90dc4ca,0661d731-4940-4d47-9684-a27d07ac9a48,6233824c-c881-49a8-bb2d-84c368c32806,50.0,24.0,10,100,90,60,100,100,True,57.8
0198fb53-4cbc-4cbf-9ab6-f7b7f1d551e3,e528eb83-f214-4ffd-8fdd-d075a3c70218,60cb187d-032a-4b8d-97fa-2a8947191b09,0.0,11.6,14,80,70,60,100,100,False,35.72
e82ed46a-79bd-4cd8-abe0-41c8efd64595,f8b1c77b-8b1e-4961-a578-e34b18d997e4,2eb276f9-7219-4e40-83d7-c7dc6e9b5272,0.0,-7.0,0,80,90,60,100,100,False,32.6
ad467c87-f86f-4c1c-8bfb-3d783d6f7880,f8b1c77b-8b1e-4961-a578-e34b18d997e4,65a96633-c1dc-47d7-ae49-2a4b1dfe1fce,33.33,26.8,17,100,70,60,99.0,100,True,52.01
e2ff2b49-7ae2-4149-bbb4-b3c0a0a7a274,275c6c42-4302-475f-b7bd-a5bc47571afa,773eea91-b7c9-43ca-9d88-ea91fc1fffe2,0.0,-8.4,4,100,90,30,100,100,False,34.22
7ae30104-7a6f-4ecf-9a99-07c25531df26,8dd3b10b-43d2-4148-a68b-2f2d3822a084,4f4448f6-54d2-4bc9-b822-f0b7286d156b,100,76.2,18,80,50,100,100,100,False,79.04
be55e2bc-3b09-43c8-9726-96785ded5a50,37507323-21b0-4ce2-b823-bddcb528281c,8a0d23b5-0150-4c2e-97df-d6e47839e538,0.0,12.0,20,100,90,60,100,100,False,41.4
38a0e8f0-351a-4646-8f60-41955d5131e6,129734b4-582b-42d2-b98b-03101cec4267,4a1107ea-0940-40d9-aa63-9da91d38ec1d,0,24.0,0,100,70,100,62.0,100,True,29.9
b423b1a7-30aa-4542-b234-d23a2555885b,949173bb-98e6-44f5-8862-71f45f0c5487,9f5e1dfa-14c2-490d-8572-6a39121253e8,0.0,10.4,6,60,90,60,100,100,False,33.68
701f3c59-a9b3-423d-b8f1-9bb50794a0c9,15395a85-614a-40ec-b69a-c59b89e6bae8,60bf8c9e-c4dc-498f-933e-3a0b34c6c1a6,0.0,-5.2,7,100,50,100,100,40,False,31.66
9d577a9d-c1fb-43a4-bdc9-aabfdf8601a8,aaebbf9c-00ad-4aba-838b-0c0824c87134,e3167db0-b619-49c7-a046-befb889b89f4,33.33,36.8,17,100,70,60,100,100,True,54.06
f91f0e64-007d-4a9c-9fe1-ccd7b1c1dd6e,c12acd50-273c-4856-b50f-15ad96406571,0f10fb2d-6363-4874-aaa8-51c745803314,0.0,-0.2,17,100,90,100,42.0,100,False,37.76
ee8cf357-8681-4310-972b-0ed2d7e46333,aaebbf9c-00ad-4aba-838b-0c0824c87134,9f5e1dfa-14c2-490d-8572-6a39121253e8,0.0,-0.8,13,20,90,60,100,100,False,26.14
0cecd078-4296-4d9e-9e60-41a5c204453d,e3af6c35-cd72-4ebe-81d0-a93493f3d4f3,ace05046-5f8e-469a-8250-4230ff1a69a3,30,11.6,9,100,90,60,100,100,False,49.22
b1326ba3-fbfc-4b83-be15-ec2006cca73c,926fbdad-d167-4455-8dea-3e5697ddb9c4,1c2b3e00-b3f5-4c9f-b737-6b2c26899c7b,0.0,-9.0,0,100,70,30,100,100,False,31.7
00d38efe-c858-45c4-874c-18c0d1c02d0b,8bb16d46-a8ec-4a2c-a51d-cde7d11261e3,140d7b9d-dc14-4ab4-aad5-0a4e6e7d73e1,50.0,36.4,16,80,90,30,100,100,False,56.38
c678fd90-3d4d-4cc0-836b-abd2a77b5295,8b3edffe-86d0-4cdb-8cc0-8b672614e7ff,f37e2c4e-b289-45c9-b9f8-4a8a29e9d532,0,12.8,12,100,70,30,100,100,False,17.26
34923784-3f24-412b-b53c-92d2c4545d71,8bb16d46-a8ec-4a2c-a51d-cde7d11261e3,4de98897-e568-42d7-a35a-4a2d37b3fde2,100,100,100,100,70,100,59.0,100,True,94.95
7f58b4a1-9589-43b2-bf15-6c04a9bead00,f7871cd5-f0da-4689-a03c-13ce99935b0b,4197f36d-2466-40b0-adb0-a9aeba7c8da9,30,10.4,6,80,50,30,100,100,False,40.18
b7fecd06-c4dd-4eb5-a759-67170f2c3355,44f895f3-ab52-4c68-be7b-108a8c8f3740,0340e55a-bb02-43b6-b8c7-4e306758121f,33.33,13.2,3,100,70,30,99.0,100,True,46.39
9ae6666a-95df-4b4a-8014-2f729fff05c4,bbd7135d-3d8b-4dae-bfee-367dbf4c0cfc,513933bf-47eb-4025-8499-8642dd930445,0.0,6.2,18,80,50,60,100,100,False,33.04
8fc8a534-b21e-454d-be08-6feceaf2f153,b9f04e83-3bb9-41f6-997a-3d6f215e51ef,4efd4b09-80b7-49e1-8f48-18c0cc0c271c,33.33,16.8,7,100,70,30,100,100,True,47.56
29c2becf-bdd7-4bac-b51e-1950e5c05435,8173bc86-fbbc-4cb4-9fb3-b371c82b1da7,a1392cef-d6fb-4dbd-976a-8482ea0cfbbc,0.0,10.0,20,80,70,100,100,40,False,35.0
b8dce34c-1127-4d83-97fc-7394d0ca8ab7,92b97765-6f3e-40bb-8e7e-728edd7445a8,560c8afb-355d-4aa9-a4e1-1a2a2bf3ddcc,30,11.6,9,100,50,60,100,40,False,42.22
4c7c0516-5241-4221-b6b5-eba10e6f6ed1,949173bb-98e6-44f5-8862-71f45f0c5487,15281929-8fd8-4b52-9f4e-4b31a9b6eb31,100,64.0,20,100,70,60,75.0,40,True,95.55
fa64559f-83e1-4c7b-a68e-1d4dd75af27b,a67da432-3c5a-445d-a9b9-607bb83a9650,e12fded7-0e91-42b7-a0d2-a2cb0611239d,33.33,23.2,18,100,90,100,100,100,False,55.44
39bc6b2b-9315-44ed-8b95-65b4b7ef1377,8b3edffe-86d0-4cdb-8cc0-8b672614e7ff,591a5adf-3fc2-4c9e-b8e0-d5e028fe040c,10.0,22.0,5,100,50,100,100,100,True,34.9
beaa88d6-95b2-4cb6-8cee-fa66d7d961b9,054b0c11-1d61-479f-a466-3a53c02ac41c,80f2d33a-2268-4d7d-8592-1ba88568c193,0.0,33.0,100,100,90,100,100,100,False,75.6
701db7b7-ad94-4287-8922-d5ad0a62decf,98b776f3-143a-49e1-afab-2a677ea2f30c,423c5368-9907-45ba-8381-7050730e4269,0.0,10.6,14,100,70,100,100,100,False,40.52
dbc59c79-246e-4ca8-8a66-a6460dac2346,914ef79f-a7d5-4d9c-83d2-4aaddd4ab194,888615fb-3d8a-4ed9-beef-1a61dd2244bc,50.0,37.6,4,100,70,60,100,100,True,57.92
0ffa9797-f702-4267-a7ce-d8eadec32034,c8559569-f080-4d3f-b9fb-d404aaeaea5e,34b6258b-be3d-404c-9d18-6e7e93515158,0.0,-4.0,0,100,70,60,100,100,False,34.2
42dfef77-b596-4d80-8857-bb5266f2021f,15652769-6889-45a0-b08f-3263d4450a57,484b6042-96fc-4072-9b56-cf3dccd4855e,33.33,23.0,20,100,70,60,100,100,True,51.6
609c2798-5f1b-481e-9e48-152ec23cfcac,4f7ec1ca-4230-4de6-b0a3-47677ae5458e,b17fa7bb-08a4-4e59-a85b-af9d33d6bdb2,50.0,27.6,14,100,50,100,100,100,True,56.92
30565128-bd17-4cc8-b945-f599435d1953,af6464d4-e6e9-471d-9c3b-af40fced71c8,4c3d7429-c5ef-4d2b-9aa1-0fc502284022,0.0,0.2,3,100,90,30,65.0,100,False,34.09
41a1bef3-6a6e-4a7f-a4f3-6f747b1bdbba,e528eb83-f214-4ffd-8fdd-d075a3c70218,83d96114-2e1d-4dba-9368-56d6a7e00762,0.0,9.6,9,80,50,100,59.0,100,False,32.77
b254656d-a2b3-477e-855d-e0b4b3afd298,cee649d5-17c9-4ee1-9fc9-a2073fdd067b,2da8f9d4-bc79-4840-bb72-1e46cf0ef6e8,0.0,7.4,16,80,70,60,100,100,False,55.08
dbe0da30-aac0-4346-9192-969f7fe34e1e,c3525510-84f1-4703-b98a-c6e507b008a2,02c8276f-13d2-4d72-b1d3-3d61fc61fa0d,10.0,29.8,7,100,90,30,100,100,True,37.16
a8286556-1987-4219-922d-ef564349d74f,c4ff8043-795c-4939-8a95-953711753ce9,b9bd62a7-0a8a-44d4-8efb-04793f14e9d0,30,13.4,11,40,50,30,100,100,False,35.28
1e2874e8-2640-4e89-9b45-665902a4e7cd,17f1dc4f-32f6-481f-aaf2-59d5506eaf5f,94c4ccbb-e5ab-4192-9c44-4023f42cc613,30,22.2,18,100,90,30,100,100,False,50.74
f34cca23-849f-4169-b64f-cdfd7db9f4d9,aaebbf9c-00ad-4aba-838b-0c0824c87134,ace05046-5f8e-469a-8250-4230ff1a69a3,33.33,32.8,7,40,90,60,100,100,False,45.26
b26d248f-15f1-4245-b163-12d62d6b3e41,92b97765-6f3e-40bb-8e7e-728edd7445a8,e162161c-450b-4850-93f3-816f8b6976e8,0.0,1.2,18,100,70,60,100,100,False,37.04
0d95dc22-922c-4400-a53e-e531443aca5b,23a5d305-eda0-4e94-8e98-f4c86a0ad297,d48c9c25-846a-44d4-8839-f5730f512bea,0.0,0.8,2,100,90,100,100,40,False,36.36
c5a4743a-e865-4c01-bd11-3c89ea64ee53,6b9511fa-630b-46d9-9da9-89a13ef57a3b,35e852d4-e5c6-4e03-bb27-4d38c6e63f8f,0.0,10.0,0,100,50,60,100,100,False,35.0
26f28027-736c-43f2-a6c3-20fc0e81e06a,698cd44e-b2d1-4a5a-9ddf-8a6e6c5867f9,ea3a9782-7d0c-4143-bc32-99f7b89f9668,0.0,7.2,3,80,50,30,100,100,False,30.24
e32678c0-073c-4ca7-ae6e-b85393fa2f7b,ea929030-c88a-4386-886c-ee28fb327c28,fb5f427c-cde5-4670-912d-67841ab6d8cb,100,69.0,15,60,70,60,53.0,100,False,71.95
f7e97d79-bdcd-433e-81d3-2aa2f3349e87,ab452b12-5473-4fb2-b39c-3efafcc2ad48,a3a5d6f9-4a03-478f-9e34-58ebde7ec532,0.0,8.2,8,100,70,30,100,100,False,55.94
d8fcc535-738c-4f0c-b073-663760a0ae32,4ab31420-afd4-45f3-8e51-cb6bf48ca125,acabbdd9-aa2e-4593-8257-e8413fc150e9,0.0,1.6,19,100,70,100,100,100,False,59.22
69b13366-d6c2-4d1a-8929-1ea71057d246,275c6c42-4302-475f-b7bd-a5bc47571afa,591a5adf-3fc2-4c9e-b8e0-d5e028fe040c,0,2.0,0,100,50,100,100,40,False,12.4
d27d50c6-3e63-43a6-9574-cb811158f052,b90cb24f-9d36-494b-97a7-09823f46832b,b17fa7bb-08a4-4e59-a85b-af9d33d6bdb2,0.0,2.4,11,100,50,100,100,100,False,36.58
579f4e6d-cc0e-4a08-9c50-2e39677100f7,c8559569-f080-4d3f-b9fb-d404aaeaea5e,73f48220-3ac2-4280-9852-22a3647ec29c,0.0,18.0,50,100,90,100,93.0,100,False,47.25
372c09a0-ad12-42b1-b4c6-704fd887f8cc,15395a85-614a-40ec-b69a-c59b89e6bae8,99ab595e-50fd-4df5-8167-c713061b17ea,100,68.0,5,80,70,30,100,100,False,74.6
fd854725-ac63-460b-84ff-29c08daa5e0e,5eabc2fb-da29-47cc-a1da-017581b62197,9cb7a5b0-a92b-4f4b-a399-4c1c0e901a51,0.0,14.2,18,100,50,60,100,40,False,34.64
a8be13e8-d2a9-4763-a891-0228278f3636,6f313b7e-04a6-4ad3-bc54-cbea33d1b2a0,8eb9fdfd-20d6-4dec-84ad-10bf48ca7a34,0.0,-3.2,2,100,50,100,59.0,100,False,32.51
0f257650-4953-4d6e-8396-493f099d65ef,6649f2a7-84f5-4e94-88b8-38afab9d76f7,74b85d89-3c21-4571-9054-2d3c8f3f54e2,0.0,6.8,17,100,70,30,100,100,False,36.56
c127d9d8-dcd7-4f2e-a02b-4ffd98fb1d33,600c64a8-0925-4dcf-a823-85629ecf3ba1,caf69984-7852-45a9-8fbb-2fa65c9d3a00,0.0,13.4,16,100,50,60,100,100,False,57.28
015f3e19-6efb-4155-81e9-6e596a27b296,968c287b-05d3-41cf-934e-75910bd4f94c,adf584c6-93f7-41ba-adac-d7f27ba64a9c,0.0,15.4,16,100,90,30,100,100,False,40.18
e98861b6-8b43-42e8-9798-688dd4b7ecef,8bb16d46-a8ec-4a2c-a51d-cde7d11261e3,a933e550-46d6-4c09-ad39-7f24f1900c73,50.0,30.8,12,100,50,60,54.0,100,True,53.06
857e7071-cef4-4a14-9c9e-723624248e16,c3525510-84f1-4703-b98a-c6e507b008a2,237dabc9-3641-489c-b070-de80368ada93,0.0,-1.2,12,60,50,30,100,100,False,26.46
fbfbe919-a399-43a7-b4c3-4d935be1512f,bdafab8f-2f56-4402-9372-d46f9e7f63f6,ff98b0c7-7413-4f67-a14f-263813967364,0.0,8.6,9,80,50,30,100,100,False,31.12
eab8887b-5c92-44f6-aaeb-a61c030dc5cb,600c64a8-0925-4dcf-a823-85629ecf3ba1,a5bd67db-0b76-4156-9d41-a0f7bc0e51fa,0.0,-4.2,7,100,70,60,100,100,False,34.86
e3dc917e-35c3-429b-8e70-6b4333bbae77,8173bc86-fbbc-4cb4-9fb3-b371c82b1da7,64e86929-45ab-4da4-9121-3974abfd599c,0.0,7.6,4,80,70,30,100,40,False,29.42
b30b3674-6c82-40cf-9b56-294beb4be8c5,6b9511fa-630b-46d9-9da9-89a13ef57a3b,3a1ff3c5-e73a-4f47-92ab-132e2860b761,0.0,8.0,10,100,90,30,100,100,False,38.1
fe45feaf-f7a0-4774-ac11-9f95c991a028,4d5c5653-bf8e-46ce-862e-b3b7e1584ce3,ffdd9955-a9e5-4758-ab75-ba8c43580a80,0.0,11.2,3,100,50,100,100,100,False,57.54
6d93ba0a-f6dd-48c7-90b9-cc3c30bc4b28,b9f04e83-3bb9-41f6-997a-3d6f215e51ef,f3a3aadd-4724-44c2-b68d-5e70882c4ca8,0.0,-3.8,13,100,90,30,100,100,False,36.04
0f94c4d5-fa21-429c-8265-f53e7bd3d494,129734b4-582b-42d2-b98b-03101cec4267,8987a633-e360-463e-a923-c5a386d047df,30,28.0,0,100,50,100,100,100,False,49.6
84499525-1472-4aac-b44e-a2dceb8a8689,273f72ff-7975-4a29-8788-f7c6ee5beb8e,d0f32c5d-a747-4709-a5b9-f84926c15636,0.0,3.2,3,100,90,60,100,100,False,37.94
f4140152-97b8-4424-b39f-4f69e3902e8d,44f895f3-ab52-4c68-be7b-108a8c8f3740,9c23402e-6bd3-41d5-8ef2-88d7dfbc8202,33.33,33.8,17,80,90,100,91.0,100,False,74.01
8436a6ce-9c72-41be-8fc3-3266a7c68949,8173bc86-fbbc-4cb4-9fb3-b371c82b1da7,b7ece3ea-648b-4144-b4f0-542abc92f405,0.0,-4.6,1,80,50,30,100,100,False,27.68
6ed8f4d2-f85d-462e-98f9-36c0b9a92bba,f9e8e78a-8550-42bc-9ed0-6a9902ea4264,422fd2c9-8e12-4279-9336-823d66319348,0.0,4.0,0,100,90,100,100,40,False,36.8
58cb51a2-c9aa-419b-a07b-f063da65bb40,c6407a8d-c6b5-4631-8445-9fb5474f07c7,e56cc909-a3be-43dc-9838-a2ae6d6e2f72,0.0,-1.0,5,100,90,30,100,100,False,35.8
727ef422-f23d-40f8-9bbe-3a1ec6682dc1,8173bc86-fbbc-4cb4-9fb3-b371c82b1da7,b813bfda-9ecb-4a68-81c3-46006f71841c,0.0,-0.8,3,100,70,100,100,100,False,37.14
7b26fdf1-7d66-459e-bc55-c1e134bdaa2a,c9b924f7-3f8e-482e-9312-9d29d29ca15c,f9581d2f-9052-4a59-83fd-5d0f59bcbb0c,10.0,37.2,18,100,70,60,100,100,True,39.24
c20f36e6-36e4-40c3-a6d5-2cecb32ddfdc,d8162f8f-3cfa-4694-88fb-5ae06faec86a,c90ae408-11ce-4170-8536-105d944bf67b,0.0,2.2,18,100,50,30,100,40,False,30.74
642594f8-d682-4f37-9824-3ca675393157,3beb567e-55ca-481a-a6d8-09cc8c0ef3dc,73302c09-3f03-49ac-954d-edef979455e5,0.0,3.0,20,100,50,30,100,100,False,34.1
f6572512-b13e-46cf-a614-17ed2cac1f2b,e3fefcef-9bfe-4d2d-aec7-964ff5d7a350,028aa565-0784-4a3c-88e2-550c05af0f04,33.33,16.2,3,100,50,60,100,100,True,46.54
5fdbfa5c-fbe7-41bd-80a2-439f215e2774,ea929030-c88a-4386-886c-ee28fb327c28,d69aec5f-d3e7-47d3-adcf-a7247e8cdb89,0.0,-0.4,4,100,50,60,100,100,False,33.32
1a46dac8-d30e-4c20-8393-d931a3ab6b05,23a5d305-eda0-4e94-8e98-f4c86a0ad297,8b6aa5e5-11e5-425c-8c94-c711683bf22c,0.0,3.0,5,100,70,60,100,100,False,36.1
96824f34-1d70-4491-aee4-558b1a60b9a1,341b6bd0-c7b3-4aaa-b60d-b2bb57358376,03e8d58a-8975-48af-a9fe-7631c384c220,100,69.8,7,100,70,60,100,40,False,76.66
5898b4f5-d2f1-4df1-81ae-f9e0005cd419,46595dde-9e76-4044-950f-b4eb06b14bd5,8f6d860b-95f0-4dc6-87ac-125d515e053f,100,62.4,11,100,50,60,100,100,True,76.58
c4a5ad27-7901-48d9-9fed-4ef8aea961da,ea929030-c88a-4386-886c-ee28fb327c28,30aac680-7135-465c-883c-7eda5f4086d9,0.0,-4.0,0,60,70,30,100,100,False,26.7
01150fa1-9dad-4578-b878-8fda8985b7e2,949173bb-98e6-44f5-8862-71f45f0c5487,e0f3b67e-f05a-4fbd-8847-4d939cfc0243,100,75.2,13,100,70,60,69.0,40,True,76.79
d8a67b6e-f886-4222-9988-04fdfd08583f,37507323-21b0-4ce2-b823-bddcb528281c,cebccdbf-2026-4dfc-b7c7-62909f7614d3,0.0,-1.6,1,80,50,100,100,100,False,31.78
85df5d9c-7650-4cb1-91e1-b0a33f475de1,b5fbf217-84b9-460b-a25a-be0aa4de3950,b4b1af21-1b94-4648-b481-4475836d2390,0.0,0.8,17,100,70,100,100,100,False,38.86
099612ca-9825-4d90-a088-303caed3d873,4b2f1d6b-5e02-471a-8438-9a86573c870f,319b647e-3d0c-48dc-a4b6-75ee6c6901e5,0.0,1.6,9,60,70,30,100,40,False,25.72
52519e82-2af6-4e82-bec3-612c8466707b,4ab31420-afd4-45f3-8e51-cb6bf48ca125,b93e17f2-2166-4be1-abd5-f17b98362380,0,18.0,50,100,70,30,100,100,False,22.1
67465747-698b-46a9-a09e-2878a3bd2396,095c62af-346a-471b-8517-5269bcd0cab0,34b6258b-be3d-404c-9d18-6e7e93515158,50.0,34.4,16,100,70,60,100,100,True,58.48
9c648503-a50c-427e-bff2-43bb3923b292,df5efbd6-10c0-4314-8631-6cfd8cd96a1a,ea3a9782-7d0c-4143-bc32-99f7b89f9668,0.0,4.0,0,80,50,30,100,100,False,29.3
ba92733a-1199-4bee-b067-1899c01b0770,a361db93-a537-487f-ae2a-bbd166ad2d05,93bcc723-2d21-48d3-8ec4-7679de785c4a,0,-8.4,4,100,90,100,100,100,False,17.72
13cc432a-6ff8-4c48-9d9f-4e1a8cf38739,c12acd50-273c-4856-b50f-15ad96406571,59d504d5-2f5b-4305-8198-baa23ff854f0,0.0,2.6,4,100,90,60,100,100,False,37.92
8d8055b0-d334-4689-aad7-228160704777,ef73ef9f-dc66-486b-b172-14af6d121c0a,0eeb7e41-6c84-46a3-aa5b-cc118323a4d0,0.0,3.8,7,100,50,60,100,100,False,54.46
e0f0d186-05a4-4013-b788-e80da9a834cf,968c287b-05d3-41cf-934e-75910bd4f94c,3efb510d-6da8-4223-b53d-4df753e1cfad,100,64.6,4,100,50,30,100,100,True,94.82
9ca96763-7182-4532-b813-945f0cd0f6ec,aaebbf9c-00ad-4aba-838b-0c0824c87134,c9a34680-d29c-4b8a-a094-b85bfdc7bbe4,66.67,62.0,50,100,90,60,29.0,100,True,70.85
dec90a7e-3960-4f40-a791-ec80edbfc5c7,17f1dc4f-32f6-481f-aaf2-59d5506eaf5f,edbc03ef-ecdf-4691-970c-f451cb9b7ef4,30,19.0,10,100,70,60,100,100,False,48.8
18f0d969-f3ad-41d4-8881-c2763ec3ccab,e257edbd-289c-420b-9e7f-fbd7e8aee60e,baa35e6a-52b9-4937-a777-b2211d8a5a15,0.0,-7.2,7,80,50,100,100,40,False,48.26
189d7350-d538-49a2-8fe5-761ae6350247,ea929030-c88a-4386-886c-ee28fb327c28,5930f75e-ed5d-47b0-99ff-bda3c5168918,0.0,-4.2,12,60,50,30,100,100,False,25.86
285b04d2-98f1-44c0-97a1-d7711e534d8e,c8559569-f080-4d3f-b9fb-d404aaeaea5e,15281929-8fd8-4b52-9f4e-4b31a9b6eb31,0.0,-8.0,0,100,70,60,75.0,40,False,49.15
0554da26-b352-498a-b208-d162317499bc,f26223d3-22b0-4b85-8732-fa949fef8692,576d91fb-1c14-46b3-8ccb-865e06cf6240,66.67,42.0,15,100,90,100,100,40,True,65.9
c465b614-1e42-4a5b-b7f2-910ba4c276ac,84c1d83e-8cf0-4211-b561-68cb9dd7af42,32f7b98e-27bb-4847-a0e6-6fab6c128f65,0.0,12.6,14,100,50,60,100,100,False,36.92
48d6b55a-ad13-4179-8a6e-a98940d671e2,84c1d83e-8cf0-4211-b561-68cb9dd7af42,b647f0c7-91ab-4665-939b-1c5e45c7137f,0.0,2.6,14,100,90,100,100,100,False,40.92
d95acfdb-d463-4c38-a9ca-a0bcf5501a2b,0661d731-4940-4d47-9684-a27d07ac9a48,f4d19ad9-38cb-47c4-abb0-c1954bc2c092,0.0,4.4,6,100,50,100,100,100,False,36.48
e33b511f-b63b-44af-bda0-b122d894094b,d8162f8f-3cfa-4694-88fb-5ae06faec86a,ecc7d28f-aa67-49a2-9978-e391762b457d,0.0,6.2,3,100,70,100,100,40,False,35.54
2f585bd3-c8b5-4b41-9968-156f052994cc,c9ae446d-0cec-4ed8-b1b7-bf7206314550,87005098-6a0c-4ad9-9135-05497f2e5789,10.0,25.0,5,100,50,60,100,100,True,33.5
7ed8d208-38c5-4f7f-9e1a-130a2ecb4f8d,f8b1c77b-8b1e-4961-a578-e34b18d997e4,31bdbde1-fd72-4e72-b3b5-8972f625fe61,33.33,30.4,16,100,90,100,100,100,True,56.68
32e4eb07-9cb3-459d-83f4-253c5d3e6ce4,c4ff8043-795c-4939-8a95-953711753ce9,94a060b0-ec26-4cf3-891f-a418f3b78940,0.0,6.8,17,100,50,60,100,100,False,36.06
ca746d1a-bd21-470d-8560-222f5bb3c2f6,4f7ec1ca-4230-4de6-b0a3-47677ae5458e,b160af42-169b-4e83-98be-ab0d7f15cd5b,0.0,1.0,15,100,70,100,100,100,False,38.7
ea723b80-5da5-44d4-88d8-0078edf4c15f,481c093a-286b-4170-a785-d71a646f547d,4f4448f6-54d2-4bc9-b822-f0b7286d156b,100,75.8,17,80,50,100,100,100,False,78.86
837b432a-8203-4c98-a5b2-39542aecd78e,84c1d83e-8cf0-4211-b561-68cb9dd7af42,b1d71880-726f-485b-8ab4-d877bdd7d2e0,0.0,-0.8,18,100,90,60,100,100,False,38.64
b73d319e-bf94-417f-98bb-8a14849cf231,7b33abe6-5813-4f74-a374-5ec39b676bcd,58d0ae45-da21-4c24-921f-2a286efe480d,100,65.0,10,0,70,30,100,40,False,59.5
aa330f69-f628-4310-b212-ade787fe07a3,129734b4-582b-42d2-b98b-03101cec4267,6e0ede6b-92f6-486f-a621-2682c3b9bcc6,33.33,27.2,3,100,70,30,100,100,True,49.24
83ab8282-6a0f-4312-86ee-add1f8feeae9,8173bc86-fbbc-4cb4-9fb3-b371c82b1da7,d6ecda33-25a5-463f-a586-d7434492e3a5,0.0,5.6,19,100,90,30,100,40,False,35.52
f4e3106a-74ff-4685-bc6e-87f371c1d85e,04fc0fbc-3d70-4d3a-87dd-38115c9a01a5,6ad25d19-2fe8-4bc3-af54-9360623a6b76,33.33,38.0,50,100,50,60,100,40,True,52.6
c274a21d-0441-409c-b68e-92bdf0d1f9f5,92b97765-6f3e-40bb-8e7e-728edd7445a8,2ead47b1-ab6c-4275-9b5d-3e16ee47e079,0.0,-7.8,3,0,90,60,100,40,False,17.74
53faac6b-d691-4f10-a6ae-a5acb8e43d52,6e2f67f9-786d-4e89-ba5e-068c7ddd0b16,56ac2702-571f-4ba1-95c5-add76f7390f4,50.0,76.0,100,100,70,100,100,100,True,97.2
149ec857-fb76-4a47-ac52-1c3294b1f8f9,341b6bd0-c7b3-4aaa-b60d-b2bb57358376,dbae877c-4e65-452a-999f-e83845a3dbf2,100,96.0,100,100,50,100,100,100,True,94.2
5a9923b5-d50b-4e42-96fe-0744670c6933,c6407a8d-c6b5-4631-8445-9fb5474f07c7,8548f31a-913b-4d70-9125-82d8e74ad21b,30,35.0,20,100,70,60,100,100,False,53.0
18c7a903-f500-4e3a-a280-5efca0d6af6f,98b776f3-143a-49e1-afab-2a677ea2f30c,1c2b3e00-b3f5-4c9f-b737-6b2c26899c7b,100,70.4,11,100,70,30,100,100,True,78.68
70b8d52d-ed39-4ccc-8203-4cef6d1d182f,af6464d4-e6e9-471d-9c3b-af40fced71c8,2501bf23-da10-45b2-917e-28e9f9bfbf90,30,28.4,6,100,70,30,100,100,False,48.78
